id,160400,160000,070600,170200,011100,141200,120100,080400,080000,061200,050300,050700,090200,130600,090600,071300,010000,200000,140000,060500,010400,140400,060900,150200,100100,010800,140800,060100,072000,160300,110000,070500,070100,030000,200400,061300,141100,011000,141500,120200,040200,080300,130100,050400,130500,050800,090100,071600,071200,050000,060200,150900,060600,140300,150500,100200,070000,110100,070800,030100,200300,070400,120300,170400,061400,141000,141400,080600,170000,061000,130000,050500,071100,130400,050900,071900,090000,050100,071500,060300,140200,060700,150400,150000,020000,110200,160500,100000,070700,160100,070300,170300,141300,120000,080500,080100,061100,040000,071000,050600,071800,130700,071400,050200,090300,200100,090700,060400,010100,140100,150700,060800,010500,140500,150300,010900,060000
1683464,0,2,3,23,0,3,1,0,0,21,12,4,1,0,9,1,0,0,0,2,0,0,0,0,7,0,0,2,0,3,0,4,0,0,0,0,0,0,2,0,0,6,1,0,3,3,0,5,2,13,7,6,1,0,0,1,21,0,4,0,1,0,3,0,6,0,4,0,7,0,1,0,13,0,1,0,1,57,2,24,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,0,0,0,3,0,6,2,1,0,0,6,0,0,2,2,0,0,0,0,32
2375735,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
434195,3,1,3,64,0,2,1,0,0,23,16,0,2,1,4,1,1,0,1,9,1,0,0,0,8,1,0,0,0,3,1,3,0,0,0,0,1,0,0,4,0,9,4,0,0,3,4,6,4,9,5,34,37,1,0,0,41,0,1,0,3,0,5,0,2,0,2,1,14,0,2,2,15,2,4,0,1,21,2,4,0,3,0,2,0,4,0,0,0,2,0,0,1,0,1,1,23,0,0,1,2,0,7,4,0,1,0,3,0,0,4,1,0,0,0,0,103
5378119,0,15,3,50,0,1,0,0,5,19,9,1,1,0,5,3,1,0,6,3,0,1,0,0,5,0,0,2,0,4,1,2,0,0,1,0,0,0,0,4,0,13,1,0,1,4,0,3,10,24,15,24,6,0,0,3,25,1,5,1,1,0,7,0,3,1,11,0,27,0,2,1,30,0,1,0,2,82,4,11,0,1,0,0,0,0,0,2,0,2,0,0,1,2,0,1,30,0,0,0,5,0,4,2,0,0,0,3,0,0,2,0,0,0,0,1,40
446480,0,2,0,8,0,0,0,0,2,14,10,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,2,0,3,0,1,1,0,0,0,0,1,0,0,0,8,0,0,0,2,0,0,1,19,1,14,76,0,0,0,10,1,0,0,7,0,1,0,2,0,3,1,6,0,0,2,8,0,1,0,0,33,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,2,7,0,0,1,3,0,1,1,0,0,0,2,0,0,1,0,0,0,0,1,40
1245195,5,31,0,54,0,1,0,0,5,5,1,0,1,0,2,0,0,0,6,1,0,0,0,0,1,0,0,1,0,10,0,4,0,0,7,0,0,0,0,10,0,1,0,0,0,1,0,8,0,2,3,50,0,0,0,0,21,1,2,0,1,1,7,0,1,0,4,0,21,0,0,10,10,0,2,0,1,8,1,0,0,1,0,0,0,0,4,2,3,11,0,0,0,1,0,6,0,0,0,1,0,0,0,5,0,0,1,1,0,0,2,0,0,0,0,0,22
2650161,0,0,1,9,0,0,0,0,0,32,8,4,0,0,2,0,0,0,2,1,2,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,4,0,0,5,11,0,1,2,2,0,9,12,9,12,8,0,0,11,32,0,2,0,0,0,4,0,3,0,5,0,3,0,2,0,25,1,0,1,0,73,0,12,0,16,0,0,0,0,0,2,0,0,0,0,1,2,0,1,7,0,0,0,6,0,9,0,2,1,0,4,0,0,3,0,0,0,0,0,15
4649053,0,0,0,18,0,0,0,0,0,73,2,13,0,0,5,15,0,0,3,0,0,0,2,0,6,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,11,3,5,0,13,0,0,1,20,5,2,14,0,0,103,11,0,0,0,7,1,1,0,1,0,3,1,1,1,1,12,4,1,1,0,1,74,0,3,4,3,0,0,0,101,0,3,0,2,6,1,0,1,2,1,18,0,0,12,2,0,6,1,0,0,0,1,0,2,0,1,0,1,0,0,7
1933315,1,14,5,148,0,0,0,0,12,574,72,39,0,0,16,19,1,0,14,5,0,2,52,0,38,0,1,10,0,19,3,8,7,0,8,4,3,0,0,21,0,50,8,7,2,21,0,1,20,134,26,77,72,2,6,4,115,2,1,0,22,0,6,0,89,1,47,5,31,2,5,32,86,5,32,0,2,198,2,112,2,6,0,2,0,8,2,5,1,9,1,0,0,5,1,12,900,0,0,8,5,0,7,47,1,0,1,8,0,1,4,1,0,0,0,0,591
1716228,0,3,0,9,0,1,0,0,1,69,9,2,2,0,13,4,0,0,0,13,0,0,1,0,7,1,0,0,0,5,1,0,2,0,0,2,2,0,0,3,0,12,9,0,2,5,0,26,6,24,5,30,10,0,0,3,46,0,0,0,6,2,8,0,5,0,10,0,2,0,0,2,42,0,3,0,2,62,3,7,0,16,0,0,0,3,2,1,3,4,0,0,0,1,1,2,88,0,0,2,4,0,5,3,2,3,0,2,0,0,4,0,0,0,0,0,44
3096624,4,39,2,380,0,5,9,2,9,20,3,1,1,0,5,4,4,0,14,1,0,0,1,0,12,0,0,1,0,8,0,7,11,0,4,1,8,0,2,9,0,14,4,1,0,3,0,1,15,13,9,61,8,0,0,2,69,1,3,0,3,2,8,0,2,0,32,0,63,0,5,3,17,2,4,0,2,46,1,15,0,5,0,0,0,0,1,6,13,8,0,0,1,2,0,8,4,0,0,1,2,2,2,0,2,0,1,1,0,0,3,1,0,0,0,1,86
471076,0,0,0,68,0,2,13,2,3,26,2,1,0,0,4,10,1,0,4,2,0,0,0,0,3,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,10,1,2,1,0,0,4,6,10,9,13,6,0,0,4,35,1,0,0,9,0,3,0,0,0,5,0,9,0,2,6,8,2,3,0,1,19,1,0,1,10,0,5,0,15,0,6,2,0,2,2,1,4,3,0,20,0,0,3,2,0,0,2,0,0,4,4,0,0,3,0,0,0,0,0,37
1867839,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,1,0,3,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2650125,0,1,1,8,0,1,0,0,0,16,3,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,1,3,6,7,6,7,0,0,9,15,0,3,0,1,0,3,0,1,0,0,0,2,0,0,0,7,0,0,0,1,30,0,7,0,8,0,1,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,5,0,3,0,1,0,0,2,0,0,7,0,1,0,0,0,4
1536049,0,13,0,39,1,1,0,0,3,1,1,0,0,0,1,0,0,0,2,0,0,1,2,0,2,0,0,0,0,7,0,1,0,0,0,0,0,0,0,6,0,3,1,1,2,1,0,1,0,0,3,16,0,1,0,0,10,0,0,0,1,0,2,0,0,0,6,0,7,0,0,5,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,5,0,0,1,2,0,12,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,4
1896507,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1761330,0,2,1,45,0,4,0,0,6,121,136,9,0,0,8,2,0,0,9,7,1,1,1,0,2,0,0,4,0,0,0,5,5,0,3,0,0,0,1,1,0,23,6,1,5,13,1,15,3,102,12,23,27,0,0,1,82,0,1,0,3,0,8,0,10,0,36,1,8,1,1,2,75,0,6,0,8,151,3,16,0,4,0,0,0,0,0,3,0,0,0,0,0,3,8,7,38,1,0,4,0,0,4,33,0,0,1,3,0,0,2,1,0,1,0,1,141
2699265,0,3,1,17,0,3,0,0,2,18,2,1,2,0,2,0,2,0,2,1,5,1,1,0,5,2,0,0,0,3,0,2,2,3,0,1,0,0,1,0,0,6,12,0,0,6,0,9,7,7,7,26,11,0,1,1,26,1,0,4,2,0,12,0,0,0,16,0,4,0,2,2,21,2,2,0,1,26,6,2,0,7,0,0,0,0,0,0,0,3,0,0,0,0,1,6,8,1,0,0,4,0,5,1,2,0,0,1,0,0,2,3,0,0,0,0,13
2641921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2650114,0,1,1,11,0,1,0,0,0,26,10,4,0,0,4,0,0,0,1,1,1,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,6,0,0,0,1,0,1,8,11,11,8,7,0,0,15,32,0,5,0,1,0,3,0,4,0,4,0,5,0,0,0,28,0,0,1,1,70,0,13,0,18,0,1,0,0,0,2,0,0,0,0,0,1,0,2,8,0,0,0,7,0,8,0,1,0,0,5,0,0,5,0,1,0,0,0,13
6041712,0,1,0,15,0,0,0,0,2,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,12,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,3,0,2,8,1,0,0,4,8,2,0,0,5,0,9,0,0,0,1,1,6,0,0,0,0,2,0,0,1,5,0,1,0,0,0,0,0,4,0,2,0,0,2,0,1,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,3
745510,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2
5697657,2,39,3,386,0,2,0,0,7,95,43,7,3,0,4,17,0,0,22,2,0,0,4,0,1,0,0,7,0,8,1,9,2,0,3,0,1,0,1,8,0,13,2,2,0,13,0,14,2,70,10,45,6,1,0,4,107,0,0,0,10,0,3,0,7,0,16,1,138,0,5,3,46,1,6,0,3,112,2,9,0,1,0,1,2,0,0,6,1,7,1,0,1,10,3,12,80,0,0,3,4,0,2,20,0,0,0,6,0,0,5,1,0,0,0,1,157
3067935,0,1,3,9,0,12,0,0,5,54,65,20,1,0,2,1,2,1,10,3,0,0,0,0,32,0,0,2,0,3,0,2,0,1,0,0,0,0,0,0,0,15,2,2,1,11,0,0,1,59,6,26,0,0,0,1,34,1,1,0,3,0,2,0,7,0,5,0,1,0,0,9,28,0,11,0,0,189,1,10,0,0,0,0,0,0,0,1,0,0,0,0,1,18,0,5,15,0,0,1,2,0,1,23,0,0,0,3,0,0,2,1,0,1,0,0,35
1945644,2,0,2,28,0,0,0,0,1,36,4,0,0,1,3,0,0,0,0,0,1,0,1,0,2,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,2,2,0,2,1,1,1,5,3,8,5,61,0,0,3,28,0,0,0,2,0,2,0,0,0,1,0,6,0,1,0,11,0,0,0,0,24,2,13,0,3,1,3,0,0,0,0,0,2,1,3,0,0,0,0,20,0,0,2,2,0,2,1,0,0,0,6,0,0,3,0,0,0,0,0,29
5382241,0,1,0,29,0,2,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,3,8,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,1,0,0,0,16
2641939,0,0,1,6,0,0,0,0,3,12,12,3,0,0,5,1,0,0,0,0,1,0,0,0,9,0,0,1,1,4,0,4,0,0,0,1,0,0,2,0,0,14,7,0,0,2,4,1,1,10,10,12,4,0,0,4,26,0,1,0,2,0,3,0,0,0,8,0,4,0,4,0,16,0,1,0,4,52,0,4,0,2,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,6,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,11
6041696,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
1896481,0,2,6,7,0,3,0,0,1,22,5,1,0,0,7,1,0,0,1,1,1,0,2,0,10,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,9,0,0,0,3,1,1,3,7,8,10,66,0,0,1,18,0,2,2,2,0,4,0,2,0,2,0,9,0,2,0,9,0,0,0,2,39,3,8,0,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,29,0,0,0,3,0,3,0,0,0,0,2,0,0,0,1,0,0,0,0,30
1359915,0,2,0,23,0,4,0,0,4,67,12,11,0,0,0,4,0,0,9,4,0,1,0,0,5,0,2,0,0,0,15,0,4,0,0,0,0,0,0,0,0,5,3,2,3,6,1,2,3,49,10,20,3,1,0,4,31,0,0,0,6,0,17,0,1,0,8,1,2,0,2,7,11,1,6,0,1,53,0,1,0,4,0,2,0,26,0,8,0,0,0,1,1,7,0,0,16,0,0,13,3,0,2,4,0,0,0,0,0,2,2,1,0,1,0,0,55
6410272,0,2,2,28,0,1,0,1,1,7,1,1,0,0,1,0,0,0,3,1,0,0,0,0,3,0,0,0,0,4,1,1,1,0,3,0,0,0,0,1,0,2,21,0,0,1,5,0,1,15,1,28,0,0,0,0,12,0,0,0,2,0,1,0,1,0,1,0,9,0,11,0,4,0,0,0,3,13,0,8,0,2,0,0,0,1,0,1,1,0,0,1,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,9
426051,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4460545,0,1,1,27,0,0,0,0,0,22,8,11,0,0,2,5,2,0,1,2,0,1,3,0,4,0,0,3,0,6,0,1,1,0,2,0,0,0,2,3,0,6,0,0,1,7,0,8,1,11,3,12,2,0,0,0,16,0,0,0,17,0,1,0,12,0,8,1,4,0,0,3,18,0,7,0,1,46,2,3,0,2,0,0,0,0,0,2,1,0,0,0,0,1,1,4,55,0,0,1,2,0,3,9,0,0,0,1,0,0,1,0,0,0,0,1,38
1007690,0,0,4,61,0,1,1,0,0,43,4,1,1,0,5,3,0,0,0,0,0,0,5,0,4,0,0,1,0,5,0,1,0,2,0,0,0,0,2,0,0,0,11,0,1,2,1,0,2,14,9,6,16,0,0,2,5,0,1,0,0,1,1,0,6,0,2,0,21,0,0,0,12,0,0,1,0,15,1,13,0,3,0,0,0,0,0,0,1,4,0,6,0,1,0,1,52,0,0,0,0,0,2,0,0,1,1,3,0,0,0,2,0,0,0,0,50
966728,0,10,1,78,0,4,1,0,1,50,5,0,0,2,5,2,4,0,3,3,1,0,0,0,9,6,1,1,0,0,0,3,0,4,1,2,1,0,0,1,0,17,6,0,0,2,0,3,12,11,11,24,67,0,0,10,41,0,4,2,2,0,5,0,4,1,8,0,18,0,2,3,18,5,0,1,1,44,1,2,0,2,0,0,5,0,1,1,2,0,0,0,0,0,0,3,16,0,0,0,2,0,6,5,1,1,1,1,0,0,2,0,0,0,0,0,73
2642016,0,4,1,51,0,0,0,0,0,20,6,0,0,0,4,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,2,0,0,0,2,0,1,1,1,7,8,0,0,1,0,3,2,5,10,10,3,0,0,6,7,1,12,2,2,0,4,1,0,0,1,1,7,0,3,2,8,0,0,0,2,42,1,4,0,1,0,0,0,0,0,2,0,1,1,0,0,3,1,1,4,0,1,0,4,0,3,2,0,1,0,2,0,0,2,1,0,0,0,1,30
2535540,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5128221,0,6,1,95,0,3,2,1,0,63,5,0,0,0,14,4,0,0,8,4,0,1,1,0,9,0,1,0,1,2,0,5,4,0,3,0,1,1,0,1,0,9,11,0,2,9,0,8,2,12,9,41,26,5,0,10,71,0,1,0,10,1,18,0,1,1,25,0,10,0,11,2,21,4,0,1,8,29,3,3,1,6,0,4,0,20,0,9,4,1,0,1,2,3,0,4,18,0,0,6,2,0,2,1,1,0,0,0,0,1,4,3,0,0,0,0,42
2642044,0,4,1,55,0,0,0,0,0,20,6,0,0,0,4,1,1,0,0,0,1,0,1,0,1,0,0,2,0,3,0,5,3,0,0,0,3,0,1,2,1,12,8,0,0,1,0,3,2,5,8,13,3,0,0,6,9,1,14,2,3,0,4,0,2,0,1,1,7,0,3,1,8,0,1,0,2,41,1,4,0,1,0,0,0,0,0,2,0,2,1,0,0,3,1,2,4,0,1,0,6,0,3,3,0,1,0,2,0,0,4,1,0,0,0,1,30
1687630,0,0,3,13,0,1,0,0,0,12,6,1,3,0,5,0,0,0,0,1,0,1,0,0,4,0,0,0,0,1,2,4,0,1,2,1,0,0,0,1,1,3,6,0,1,2,1,3,1,20,12,8,10,0,0,1,16,0,0,0,6,0,5,0,0,0,2,0,3,0,1,0,3,0,0,1,2,16,0,2,0,12,0,1,0,5,0,4,0,1,0,1,0,2,0,2,4,0,0,1,2,0,0,0,1,0,0,2,0,0,3,0,0,1,0,0,28
1228869,0,0,2,30,0,0,0,0,1,17,5,1,0,1,3,2,1,0,0,0,0,0,0,0,7,0,0,0,1,1,0,4,1,3,0,1,0,0,1,0,0,2,2,0,1,0,0,1,0,10,7,6,30,0,0,1,17,0,0,2,0,0,3,0,0,0,2,0,7,0,1,0,14,0,0,0,1,20,0,7,0,3,0,0,0,1,0,0,0,1,0,3,0,1,2,2,7,0,0,0,3,0,2,1,0,0,0,2,0,0,3,1,0,0,0,0,24
3637359,0,0,0,17,0,0,0,0,0,91,1,11,0,0,3,15,0,0,2,0,0,1,0,0,5,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,10,0,6,0,14,0,0,1,18,7,2,24,0,0,109,11,0,0,0,9,1,0,0,1,0,2,1,1,2,0,14,3,1,2,0,0,70,0,3,4,3,0,0,0,105,0,3,0,1,6,1,0,3,3,0,22,0,0,12,1,0,5,1,1,0,0,1,0,0,0,1,0,0,0,0,8
6074372,0,0,0,11,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,7,0,1,1,0,0,0,5,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12,0,0,0,2,1,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17
1687619,3,12,0,46,0,7,6,0,1,84,14,1,0,0,14,60,0,0,4,14,0,1,0,0,13,0,0,0,0,6,1,5,3,0,4,2,1,0,0,2,0,7,3,0,1,3,2,12,10,15,17,62,6,0,0,9,99,1,0,0,4,0,12,0,2,1,16,0,7,1,1,5,28,8,2,2,5,56,4,2,0,6,0,0,0,6,1,4,0,3,1,0,1,4,1,6,37,0,0,1,4,0,5,3,1,0,0,3,0,1,2,1,0,0,0,0,60
2699379,0,0,2,34,0,1,0,0,1,13,3,1,0,0,9,2,0,0,0,1,0,0,1,0,0,0,0,1,0,4,0,3,0,1,0,0,0,0,1,0,0,10,2,0,1,1,1,2,3,12,14,0,0,0,0,13,9,0,31,0,3,0,4,0,4,0,0,0,7,0,0,0,21,1,0,0,0,87,3,19,0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,1,6,1,0,1,4,0,7,2,1,0,0,6,0,0,0,0,0,0,0,0,14
5931066,0,13,5,174,2,2,0,0,2,32,13,1,2,0,10,4,0,0,8,2,0,1,0,0,13,0,0,1,0,11,0,7,2,0,3,4,5,1,1,9,0,50,8,0,4,7,0,17,6,33,11,59,14,0,0,1,30,1,6,0,1,0,16,0,3,0,17,0,29,0,6,2,28,0,2,0,4,88,3,6,0,7,0,0,0,0,1,2,3,7,0,0,1,2,1,8,6,0,0,0,6,1,3,2,1,1,1,3,0,0,5,0,0,0,0,1,31
